round,thompson_regret,eps_greedy_regret,thompson_opt_pick_rate,eps_greedy_opt_pick_rate
1419,10.875000000000234,20.654999999999326,0.34460887949260044,0.021141649048625793
1420,10.880000000000235,20.659999999999325,0.3443661971830986,0.02112676056338028
1421,10.885000000000236,20.664999999999324,0.34412385643912735,0.0211118930330753
1422,10.890000000000237,20.669999999999323,0.3438818565400844,0.02109704641350211
1423,10.895000000000238,20.674999999999322,0.3436401967673928,0.02108222066057625
1424,10.895000000000238,20.67999999999932,0.3441011235955056,0.021067415730337078
1425,10.900000000000238,20.68499999999932,0.34385964912280703,0.021052631578947368
1426,10.900000000000238,20.68999999999932,0.3443197755960729,0.021037868162692847
1427,10.920000000000238,20.694999999999318,0.34407848633496846,0.02102312543798178
1428,10.920000000000238,20.699999999999317,0.3445378151260504,0.02100840336134454
1429,10.925000000000239,20.704999999999316,0.344296710986704,0.02099370188943317
1430,10.93000000000024,20.709999999999315,0.34405594405594403,0.02097902097902098
1431,10.93500000000024,20.739999999999316,0.3438155136268344,0.020964360587002098
1432,10.940000000000241,20.774999999999316,0.3435754189944134,0.02094972067039106
1433,10.945000000000242,20.779999999999315,0.3433356594556874,0.0209351011863224
1434,10.975000000000241,20.784999999999314,0.34309623430962344,0.02092050209205021
1435,10.980000000000242,20.789999999999313,0.34285714285714286,0.020905923344947737
1436,10.985000000000243,20.794999999999312,0.3426183844011142,0.020891364902506964
1437,10.990000000000244,20.79999999999931,0.34237995824634654,0.020876826722338204
1438,10.995000000000244,20.80499999999931,0.34214186369958277,0.02086230876216968
1439,10.995000000000244,20.80999999999931,0.3425990271021543,0.020847810979847115
1440,11.000000000000245,20.81499999999931,0.3423611111111111,0.020833333333333332
1441,11.005000000000246,20.819999999999308,0.3421235253296322,0.020818875780707843
1442,11.010000000000247,20.824999999999307,0.3418862690707351,0.020804438280166437
1443,11.010000000000247,20.829999999999306,0.34234234234234234,0.02079002079002079
1444,11.015000000000247,20.834999999999305,0.34210526315789475,0.02077562326869806
1445,11.020000000000248,20.839999999999304,0.34186851211072666,0.020761245674740483
1446,11.020000000000248,20.859999999999303,0.34232365145228216,0.02074688796680498
1447,11.025000000000249,20.864999999999302,0.34208707671043537,0.02073255010366275
1448,11.025000000000249,20.8699999999993,0.3425414364640884,0.020718232044198894
1449,11.03000000000025,20.8749999999993,0.34230503795721184,0.020703933747412008
1450,11.03500000000025,20.8799999999993,0.34206896551724136,0.020689655172413793
1451,11.03500000000025,20.884999999999298,0.3425223983459683,0.02067539627842867
1452,11.040000000000251,20.889999999999297,0.34228650137741046,0.02066115702479339
1453,11.045000000000252,20.894999999999296,0.3420509291121817,0.02064693737095664
1454,11.050000000000253,20.899999999999295,0.3418156808803301,0.02063273727647868
1455,11.055000000000254,20.904999999999294,0.3415807560137457,0.020618556701030927
1456,11.060000000000255,20.909999999999293,0.34134615384615385,0.020604395604395604
1457,11.060000000000255,20.914999999999292,0.34179821551132467,0.02059025394646534
1458,11.060000000000255,20.949999999999292,0.34224965706447186,0.0205761316872428
1459,11.060000000000255,20.95499999999929,0.3427004797806717,0.0205620287868403
1460,11.065000000000255,20.95999999999929,0.3424657534246575,0.02054794520547945
1461,11.065000000000255,20.96499999999929,0.34291581108829566,0.02053388090349076
1462,11.065000000000255,20.96999999999929,0.3433652530779754,0.02051983584131327
1463,11.070000000000256,20.974999999999287,0.34313055365686945,0.02050580997949419
1464,11.075000000000257,20.979999999999286,0.34289617486338797,0.020491803278688523
1465,11.080000000000258,20.984999999999285,0.34266211604095564,0.020477815699658702
1466,11.085000000000258,20.989999999999284,0.3424283765347885,0.020463847203274217
1467,11.09000000000026,20.989999999999284,0.3421949556918882,0.021131561008861623
1468,11.09500000000026,20.994999999999283,0.3419618528610354,0.02111716621253406
1469,11.09500000000026,20.999999999999282,0.3424098025867937,0.02110279101429544
1470,11.10000000000026,21.00499999999928,0.34217687074829933,0.02108843537414966
1471,11.105000000000262,21.02499999999928,0.3419442556084296,0.02107409925220938
1472,11.105000000000262,21.02999999999928,0.3423913043478261,0.021059782608695652
1473,11.110000000000262,21.03499999999928,0.3421588594704684,0.021045485403937542
1474,11.110000000000262,21.039999999999278,0.34260515603799185,0.02103120759837178
1475,11.115000000000263,21.044999999999277,0.3423728813559322,0.021016949152542375
1476,11.120000000000264,21.074999999999278,0.3421409214092141,0.02100271002710027
1477,11.125000000000265,21.074999999999278,0.34190927555856465,0.021665538253215978
1478,11.130000000000265,21.079999999999277,0.3416779431664411,0.02165087956698241
1479,11.135000000000266,21.084999999999276,0.341446923597025,0.021636240703177823
1480,11.135000000000266,21.089999999999275,0.3418918918918919,0.021621621621621623
1481,11.140000000000267,21.094999999999274,0.3416610398379473,0.02160702228224173
1482,11.140000000000267,21.099999999999273,0.34210526315789475,0.021592442645074223
1483,11.145000000000268,21.104999999999272,0.3418745785569791,0.02157788267026298
1484,11.150000000000269,21.10999999999927,0.341644204851752,0.0215633423180593
1485,11.15500000000027,21.11499999999927,0.3414141414141414,0.02154882154882155
1486,11.16000000000027,21.11999999999927,0.3411843876177658,0.021534320323014805
1487,11.165000000000271,21.124999999999268,0.3409549428379287,0.02151983860121049
1488,11.170000000000272,21.129999999999267,0.3407258064516129,0.021505376344086023
1489,11.170000000000272,21.134999999999266,0.34116856950973806,0.021490933512424447
1490,11.170000000000272,21.139999999999265,0.3416107382550336,0.021476510067114093
1491,11.170000000000272,21.144999999999264,0.3420523138832998,0.021462105969148222
1492,11.175000000000272,21.149999999999263,0.3418230563002681,0.021447721179624665
1493,11.175000000000272,21.154999999999262,0.3422638981915606,0.021433355659745478
1494,11.180000000000273,21.15999999999926,0.34203480589022756,0.0214190093708166
1495,11.185000000000274,21.16499999999926,0.34180602006688965,0.02140468227424749
1496,11.185000000000274,21.16999999999926,0.3422459893048128,0.0213903743315508
1497,11.190000000000275,21.174999999999258,0.3420173680694723,0.02137608550434202
1498,11.195000000000276,21.179999999999257,0.3417890520694259,0.021361815754339118
1499,11.195000000000276,21.184999999999256,0.34222815210140095,0.02134756504336224
1500,11.200000000000276,21.189999999999255,0.342,0.021333333333333333
1501,11.205000000000277,21.194999999999254,0.34177215189873417,0.021319120586275817
1502,11.210000000000278,21.199999999999253,0.3415446071904128,0.02130492676431425
1503,11.215000000000279,21.234999999999253,0.3413173652694611,0.021290751829673986
1504,11.22000000000028,21.239999999999252,0.3410904255319149,0.02127659574468085
1505,11.22500000000028,21.24499999999925,0.3408637873754153,0.0212624584717608
1506,11.22500000000028,21.24499999999925,0.34130146082337315,0.021912350597609563
1507,11.230000000000281,21.24999999999925,0.3410749834107498,0.021897810218978103
1508,11.235000000000282,21.25499999999925,0.34084880636604775,0.021883289124668436
1509,11.240000000000283,21.25499999999925,0.340622929092114,0.02253147779986746
1510,11.245000000000283,21.28999999999925,0.3403973509933775,0.022516556291390728
1511,11.250000000000284,21.29499999999925,0.34017207147584383,0.022501654533421574
1512,11.255000000000285,21.299999999999248,0.33994708994708994,0.022486772486772486
1513,11.255000000000285,21.304999999999247,0.34038334434897555,0.02247191011235955
1514,11.260000000000286,21.309999999999246,0.34015852047556144,0.022457067371202115
1515,11.260000000000286,21.314999999999245,0.3405940594059406,0.022442244224422443
1516,11.260000000000286,21.319999999999244,0.34102902374670185,0.022427440633245383
1517,11.295000000000286,21.354999999999244,0.34080421885299933,0.02241265655899802
1518,11.300000000000287,21.359999999999243,0.34057971014492755,0.022397891963109356
1519,11.305000000000287,21.36499999999924,0.3403554970375247,0.02238314680710994
1520,11.340000000000288,21.36999999999924,0.3401315789473684,0.02236842105263158
1521,11.340000000000288,21.37499999999924,0.3405654174884944,0.022353714661406968
1522,11.345000000000288,21.37999999999924,0.3403416557161629,0.022339027595269383
1523,11.35000000000029,21.384999999999238,0.340118187787262,0.02232435981615233
1524,11.35000000000029,21.389999999999237,0.3405511811023622,0.02230971128608924
1525,11.35500000000029,21.389999999999237,0.340327868852459,0.022950819672131147
1526,11.35500000000029,21.389999999999237,0.34076015727391873,0.023591087811271297
1527,11.36000000000029,21.389999999999237,0.34053700065487885,0.024230517354289455
1528,11.365000000000292,21.389999999999237,0.3403141361256545,0.024869109947643978
1529,11.370000000000292,21.389999999999237,0.34009156311314587,0.025506867233485938
1530,11.370000000000292,21.389999999999237,0.3405228758169935,0.026143790849673203
1531,11.370000000000292,21.389999999999237,0.340953625081646,0.026779882429784456
1532,11.370000000000292,21.389999999999237,0.3413838120104439,0.02741514360313316
1533,11.375000000000293,21.389999999999237,0.3411611219830398,0.028049575994781473
1534,11.380000000000294,21.389999999999237,0.3409387222946545,0.028683181225554105
1535,11.385000000000295,21.389999999999237,0.34071661237785017,0.029315960912052116
1536,11.390000000000295,21.389999999999237,0.3404947916666667,0.029947916666666668
1537,11.390000000000295,21.389999999999237,0.3409238776837996,0.03057905009759271
1538,11.395000000000296,21.394999999999236,0.34070221066319895,0.0305591677503251
1539,11.415000000000296,21.399999999999235,0.34048083170890187,0.030539311241065625
1540,11.415000000000296,21.404999999999234,0.3409090909090909,0.03051948051948052
1541,11.420000000000297,21.439999999999234,0.34068786502271253,0.030499675535366644
1542,11.425000000000297,21.444999999999233,0.3404669260700389,0.0304798962386511
1543,11.430000000000298,21.449999999999232,0.3402462734931951,0.0304601425793908
1544,11.435000000000299,21.46999999999923,0.3400259067357513,0.03044041450777202
1545,11.435000000000299,21.47499999999923,0.34045307443365697,0.030420711974110032
1546,11.4400000000003,21.47999999999923,0.34023285899094435,0.03040103492884864
1547,11.4450000000003,21.48499999999923,0.3400129282482224,0.030381383322559793
1548,11.450000000000301,21.489999999999227,0.3397932816537468,0.030361757105943153
1549,11.450000000000301,21.494999999999227,0.34021949644932215,0.030342156229825695
1550,11.450000000000301,21.494999999999227,0.3406451612903226,0.03096774193548387
1551,11.455000000000302,21.494999999999227,0.3404255319148936,0.03159252095422308
1552,11.455000000000302,21.494999999999227,0.34085051546391754,0.03221649484536082
1553,11.455000000000302,21.494999999999227,0.3412749517063748,0.032839665164198326
1554,11.460000000000303,21.494999999999227,0.3410553410553411,0.03346203346203346
1555,11.465000000000304,21.494999999999227,0.3408360128617363,0.03408360128617363
1556,11.465000000000304,21.494999999999227,0.3412596401028278,0.03470437017994859
1557,11.470000000000304,21.494999999999227,0.34104046242774566,0.035324341682723186
1558,11.470000000000304,21.494999999999227,0.34146341463414637,0.03594351732991014
1559,11.470000000000304,21.494999999999227,0.34188582424631175,0.036561898652982684
1560,11.475000000000305,21.494999999999227,0.3416666666666667,0.03717948717948718
1561,11.475000000000305,21.499999999999226,0.3420884048686739,0.037155669442664956
1562,11.480000000000306,21.499999999999226,0.3418693982074264,0.03777208706786172
1563,11.480000000000306,21.499999999999226,0.34229046705054383,0.03838771593090211
1564,11.485000000000307,21.534999999999226,0.3420716112531969,0.03836317135549872
1565,11.490000000000308,21.534999999999226,0.34185303514376997,0.038977635782747606
1566,11.495000000000308,21.534999999999226,0.34163473818646234,0.03959131545338442
1567,11.500000000000309,21.534999999999226,0.3414167198468411,0.04020421186981493
1568,11.50500000000031,21.534999999999226,0.34119897959183676,0.04081632653061224
1569,11.51000000000031,21.539999999999225,0.3409815168897387,0.04079031230082855
1570,11.51000000000031,21.544999999999224,0.3414012738853503,0.04076433121019108
1571,11.51000000000031,21.549999999999223,0.34182049649904517,0.04073838319541693
1572,11.515000000000311,21.55499999999922,0.3416030534351145,0.04071246819338423
1573,11.520000000000312,21.55999999999922,0.3413858868404323,0.040686586141131596
1574,11.525000000000313,21.56499999999922,0.3411689961880559,0.04066073697585769
1575,11.530000000000314,21.56999999999922,0.34095238095238095,0.040634920634920635
1576,11.560000000000313,21.574999999999218,0.34073604060913704,0.04060913705583756
1577,11.565000000000314,21.579999999999217,0.34051997463538364,0.040583386176284084
1578,11.570000000000315,21.584999999999216,0.3403041825095057,0.04055766793409379
1579,11.575000000000315,21.589999999999215,0.3400886637112096,0.04053198226725776
1580,11.580000000000316,21.594999999999214,0.33987341772151897,0.04050632911392405
1581,11.585000000000317,21.599999999999213,0.3396584440227704,0.04048070841239722
1582,11.590000000000318,21.60499999999921,0.33944374209860934,0.040455120101137804
1583,11.590000000000318,21.60999999999921,0.33986102337334173,0.04042956411876184
1584,11.595000000000319,21.61499999999921,0.33964646464646464,0.04040404040404041
1585,11.60000000000032,21.61999999999921,0.33943217665615144,0.04037854889589906
1586,11.60000000000032,21.624999999999208,0.33984867591424966,0.0403530895334174
1587,11.60500000000032,21.629999999999207,0.33963453056080656,0.04032766225582861
1588,11.610000000000321,21.634999999999206,0.3394206549118388,0.04030226700251889
1589,11.610000000000321,21.639999999999205,0.3398363750786658,0.040276903713027064
1590,11.615000000000322,21.639999999999205,0.33962264150943394,0.040880503144654086
1591,11.615000000000322,21.644999999999204,0.34003771213073536,0.04085480829666876
1592,11.620000000000323,21.649999999999203,0.3398241206030151,0.04082914572864322
1593,11.655000000000323,21.6549999999992,0.3396107972379159,0.04080351537978657
1594,11.660000000000323,21.6599999999992,0.33939774153074026,0.04077791718946048
1595,11.665000000000324,21.6599999999992,0.33918495297805645,0.041379310344827586
1596,11.665000000000324,21.6649999999992,0.33959899749373434,0.041353383458646614
1597,11.670000000000325,21.6699999999992,0.3393863494051346,0.041327489041953665
1598,11.675000000000326,21.674999999999198,0.33917396745932415,0.04130162703379224
1599,11.680000000000327,21.679999999999197,0.3389618511569731,0.04127579737335835
1600,11.685000000000327,21.684999999999196,0.33875,0.04125
1601,11.685000000000327,21.689999999999195,0.3391630231105559,0.04122423485321674
1602,11.690000000000328,21.694999999999194,0.3389513108614232,0.04119850187265917
1603,11.690000000000328,21.699999999999193,0.3393636930754835,0.041172800998128506
1604,11.695000000000329,21.704999999999192,0.33915211970074816,0.04114713216957606
1605,11.70000000000033,21.70999999999919,0.33894080996884735,0.041121495327102804
1606,11.70500000000033,21.71499999999919,0.33872976338729766,0.0410958904109589
1607,11.70500000000033,21.71999999999919,0.33914125700062225,0.04107031736154325
1608,11.710000000000331,21.724999999999188,0.3389303482587065,0.041044776119402986
1609,11.715000000000332,21.729999999999187,0.3387197016780609,0.041019266625233065
1610,11.720000000000333,21.734999999999186,0.3385093167701863,0.040993788819875775
1611,11.725000000000334,21.739999999999185,0.3382991930477964,0.040968342644320296
1612,11.745000000000333,21.744999999999184,0.3380893300248139,0.04094292803970223
1613,11.745000000000333,21.749999999999183,0.33849969001859886,0.04091754494730316
1614,11.750000000000334,21.754999999999182,0.3382899628252788,0.040892193308550186
1615,11.750000000000334,21.75999999999918,0.33869969040247677,0.04086687306501548
1616,11.755000000000335,21.76499999999918,0.338490099009901,0.04084158415841584
1617,11.755000000000335,21.76999999999918,0.3388991960420532,0.04081632653061224
1618,11.755000000000335,21.774999999999178,0.33930778739184175,0.0407911001236094
1619,11.760000000000336,21.779999999999177,0.3390982087708462,0.04076590487955528
1620,11.765000000000336,21.784999999999176,0.3388888888888889,0.040740740740740744
1621,11.770000000000337,21.789999999999175,0.33867982726711904,0.040715607649599014
1622,11.770000000000337,21.794999999999174,0.33908754623921084,0.040690505548705305
1623,11.775000000000338,21.799999999999173,0.33887861983980283,0.04066543438077634
1624,11.775000000000338,21.804999999999172,0.3392857142857143,0.04064039408866995
1625,11.810000000000338,21.80999999999917,0.33907692307692305,0.040615384615384616
1626,11.815000000000339,21.81499999999917,0.33886838868388686,0.04059040590405904
1627,11.82000000000034,21.81999999999917,0.338660110633067,0.040565457897971724
1628,11.82500000000034,21.824999999999168,0.33845208845208846,0.04054054054054054
1629,11.830000000000341,21.829999999999167,0.33824432166973606,0.040515653775322284
1630,11.835000000000342,21.834999999999166,0.3380368098159509,0.04049079754601227
1631,11.840000000000343,21.839999999999165,0.3378295524218271,0.0404659717964439
1632,11.845000000000343,21.844999999999164,0.33762254901960786,0.04044117647058824
1633,11.845000000000343,21.849999999999163,0.3380281690140845,0.04041641151255358
1634,11.850000000000344,21.854999999999162,0.3378212974296206,0.04039167686658507
1635,11.855000000000345,21.85999999999916,0.3376146788990826,0.04036697247706422
1636,11.855000000000345,21.86499999999916,0.3380195599022005,0.040342298288508556
1637,11.855000000000345,21.86999999999916,0.33842394624312766,0.04031765424557117
1638,11.855000000000345,21.90499999999916,0.33882783882783885,0.040293040293040296
1639,11.860000000000346,21.909999999999158,0.338621110433191,0.040268456375838924
1640,11.865000000000347,21.914999999999157,0.3384146341463415,0.04024390243902439
1641,11.870000000000347,21.919999999999156,0.3382084095063985,0.04021937842778794
1642,11.875000000000348,21.924999999999155,0.3380024360535932,0.040194884287454324
1643,11.880000000000349,21.929999999999154,0.3377967133292757,0.04017041996348144
1644,11.880000000000349,21.934999999999153,0.3381995133819951,0.040145985401459854
1645,11.88500000000035,21.939999999999152,0.33799392097264436,0.04012158054711246
1646,11.89000000000035,21.94499999999915,0.3377885783718105,0.040097205346294046
1647,11.89000000000035,21.94999999999915,0.3381906496660595,0.04007285974499089
1648,11.89000000000035,21.95499999999915,0.33859223300970875,0.04004854368932039
1649,11.92000000000035,21.959999999999148,0.3383869011522135,0.04002425712553062
1650,11.92500000000035,21.964999999999147,0.3381818181818182,0.04
1651,11.930000000000351,21.969999999999146,0.337976983646275,0.039975772259236826
1652,11.930000000000351,21.974999999999145,0.3383777239709443,0.039951573849878935
1653,11.935000000000352,21.979999999999144,0.33817301875378103,0.039927404718693285
1654,11.935000000000352,21.984999999999143,0.3385731559854897,0.03990326481257558
1655,11.935000000000352,21.989999999999142,0.33897280966767374,0.03987915407854985
1656,11.935000000000352,21.99499999999914,0.3393719806763285,0.03985507246376811
1657,11.940000000000353,21.99999999999914,0.3391671695835848,0.039831019915509955
1658,11.945000000000354,22.00499999999914,0.33896260554885405,0.039806996381182146
1659,11.945000000000354,22.00999999999914,0.33936106088004825,0.039783001808318265
1660,11.945000000000354,22.014999999999137,0.3397590361445783,0.03975903614457831
1661,11.950000000000355,22.019999999999136,0.3395544852498495,0.039735099337748346
1662,11.955000000000355,22.024999999999135,0.33935018050541516,0.039711191335740074
1663,11.955000000000355,22.029999999999134,0.33974744437763077,0.0396873120865905
1664,11.960000000000356,22.034999999999133,0.3395432692307692,0.039663461538461536
1665,11.965000000000357,22.039999999999132,0.33933933933933935,0.03963963963963964
1666,11.970000000000358,22.04499999999913,0.33913565426170467,0.03961584633853541
1667,11.975000000000358,22.04999999999913,0.33893221355728853,0.03959208158368326
1668,11.98000000000036,22.05499999999913,0.33872901678657075,0.039568345323741004
1669,11.98500000000036,22.05999999999913,0.3385260635110845,0.039544637507489516
1670,11.98500000000036,22.064999999999127,0.3389221556886228,0.03952095808383234
1671,11.99000000000036,22.069999999999126,0.33871932974266905,0.03949730700179533
1672,11.99000000000036,22.074999999999125,0.33911483253588515,0.039473684210526314
1673,12.02000000000036,22.079999999999124,0.3389121338912134,0.03945008965929468
1674,12.025000000000361,22.084999999999123,0.3387096774193548,0.03942652329749104
1675,12.030000000000362,22.089999999999122,0.3385074626865672,0.03940298507462687
1676,12.035000000000363,22.09499999999912,0.3383054892601432,0.03937947494033413
1677,12.035000000000363,22.09999999999912,0.3387000596302922,0.03935599284436494
1678,12.040000000000363,22.10499999999912,0.33849821215733017,0.03933253873659118
1679,12.045000000000364,22.10999999999912,0.33829660512209647,0.039309112567004166
1680,12.050000000000365,22.114999999999117,0.3380952380952381,0.039285714285714285
1681,12.050000000000365,22.119999999999116,0.33848899464604404,0.039262343842950624
1682,12.070000000000364,22.154999999999117,0.33828775267538647,0.039239001189060645
1683,12.075000000000365,22.159999999999116,0.33808674985145576,0.0392156862745098
1684,12.075000000000365,22.164999999999115,0.33847980997624705,0.039192399049881234
1685,12.075000000000365,22.184999999999114,0.33887240356083087,0.03916913946587537
1686,12.075000000000365,22.189999999999113,0.33926453143534996,0.03914590747330961
1687,12.075000000000365,22.194999999999112,0.3396561944279787,0.03912270302311796
1688,12.105000000000365,22.19999999999911,0.33945497630331756,0.03909952606635071
1689,12.105000000000365,22.20499999999911,0.339846062759029,0.03907637655417407
1690,12.110000000000365,22.20999999999911,0.33964497041420116,0.03905325443786982
1691,12.115000000000366,22.214999999999108,0.33944411590774687,0.03903015966883501
1692,12.120000000000367,22.219999999999107,0.3392434988179669,0.03900709219858156
1693,12.125000000000368,22.224999999999106,0.3390431187241583,0.03898405197873597
1694,12.130000000000368,22.229999999999105,0.33884297520661155,0.03896103896103896
1695,12.13500000000037,22.234999999999104,0.3386430678466077,0.03893805309734513
1696,12.14000000000037,22.264999999999105,0.3384433962264151,0.03891509433962264
1697,12.14000000000037,22.269999999999104,0.33883323512080143,0.038892162639952856
1698,12.14500000000037,22.274999999999103,0.3386336866902238,0.038869257950530034
1699,12.150000000000372,22.304999999999104,0.33843437316068276,0.03884638022366098
1700,12.155000000000372,22.309999999999103,0.3382352941176471,0.03882352941176471
1701,12.160000000000373,22.339999999999105,0.33803644914756026,0.03880070546737213
1702,12.190000000000373,22.374999999999105,0.33783783783783783,0.038777908343125736
1703,12.220000000000372,22.374999999999105,0.3376394597768644,0.039342337052260715
1704,12.220000000000372,22.379999999999104,0.3380281690140845,0.03931924882629108
1705,12.225000000000373,22.384999999999103,0.3378299120234604,0.03929618768328446
1706,12.230000000000373,22.3899999999991,0.3376318874560375,0.03927315357561548
1707,12.230000000000373,22.3949999999991,0.3380199179847686,0.03925014645577036
1708,12.235000000000374,22.3999999999991,0.33782201405152223,0.039227166276346606
1709,12.235000000000374,22.4049999999991,0.3382094792276185,0.03920421299005266
1710,12.240000000000375,22.409999999999098,0.33801169590643276,0.0391812865497076
1711,12.240000000000375,22.414999999999097,0.3383985973115137,0.03915838690824079
1712,12.260000000000375,22.419999999999096,0.3382009345794392,0.039135514018691586
1713,12.265000000000375,22.424999999999095,0.3380035026269702,0.03911266783420899
1714,12.270000000000376,22.429999999999094,0.337806301050175,0.039089848308051345
1715,12.270000000000376,22.434999999999093,0.33819241982507287,0.03906705539358601
1716,12.275000000000377,22.439999999999092,0.337995337995338,0.03904428904428905
1717,12.280000000000378,22.44499999999909,0.337798485730926,0.039021549213744906
1718,12.285000000000379,22.44999999999909,0.33760186263096625,0.0389988358556461
1719,12.285000000000379,22.45499999999909,0.3379872018615474,0.038976148923792905
1720,12.29000000000038,22.459999999999088,0.3377906976744186,0.038953488372093024
1721,12.29000000000038,22.464999999999087,0.3381754793724579,0.0389308541545613
1722,12.29500000000038,22.469999999999086,0.33797909407665505,0.038908246225319396
1723,12.29500000000038,22.474999999999085,0.3383633197910621,0.038885664538595474
1724,12.29500000000038,22.479999999999084,0.33874709976798145,0.0388631090487239
1725,12.29500000000038,22.484999999999083,0.3391304347826087,0.03884057971014493
1726,12.33000000000038,22.489999999999082,0.3389339513325608,0.0388180764774044
1727,12.335000000000381,22.49499999999908,0.3387376954255935,0.038795599305153444
1728,12.340000000000382,22.49999999999908,0.3385416666666667,0.03877314814814815
1729,12.340000000000382,22.50499999999908,0.33892423366107577,0.038750722961249276
1730,12.345000000000383,22.509999999999078,0.33872832369942196,0.03872832369942197
1731,12.350000000000383,22.514999999999077,0.3385326400924321,0.03870595031773541
1732,12.350000000000383,22.534999999999076,0.3389145496535797,0.03868360277136259
1733,12.350000000000383,22.564999999999078,0.33929601846508944,0.03866128101557992
1734,12.355000000000384,22.569999999999077,0.3391003460207612,0.03863898500576701
1735,12.385000000000383,22.574999999999076,0.3389048991354467,0.03861671469740634
1736,12.385000000000383,22.579999999999075,0.3392857142857143,0.03859447004608295
1737,12.390000000000384,22.584999999999074,0.3390903857225101,0.03857225100748417
1738,12.390000000000384,22.589999999999073,0.3394706559263521,0.03855005753739931
1739,12.390000000000384,22.59499999999907,0.339850488786659,0.03852788959171938
1740,12.390000000000384,22.59499999999907,0.34022988505747126,0.03908045977011494
1741,12.390000000000384,22.59999999999907,0.34060884549109705,0.039058012636415854
1742,12.390000000000384,22.60499999999907,0.3409873708381171,0.03903559127439724
1743,12.390000000000384,22.60999999999907,0.3413654618473896,0.03901319563970167
1744,12.395000000000385,22.614999999999068,0.3411697247706422,0.0389908256880734
1745,12.395000000000385,22.619999999999067,0.34154727793696277,0.03896848137535817
1746,12.415000000000385,22.624999999999066,0.3413516609392898,0.038946162657502864
1747,12.415000000000385,22.629999999999065,0.341728677733257,0.038923869490555235
1748,12.415000000000385,22.634999999999064,0.34210526315789475,0.038901601830663615
1749,12.415000000000385,22.639999999999063,0.34248141795311604,0.03887935963407661
1750,12.415000000000385,22.64499999999906,0.34285714285714286,0.038857142857142854
1751,12.420000000000385,22.64999999999906,0.34266133637921187,0.038834951456310676
1752,12.420000000000385,22.65499999999906,0.3430365296803653,0.03881278538812785
1753,12.420000000000385,22.65499999999906,0.34341129492298916,0.039361095265259556
1754,12.440000000000385,22.65999999999906,0.34321550741163054,0.03933865450399088
1755,12.445000000000386,22.664999999999058,0.34301994301994304,0.039316239316239315
1756,12.445000000000386,22.669999999999057,0.34339407744874717,0.03929384965831435
1757,12.450000000000387,22.674999999999056,0.34319863403528744,0.03927148548662493
1758,12.455000000000387,22.679999999999055,0.3430034129692833,0.03924914675767918
1759,12.455000000000387,22.684999999999054,0.343376918703809,0.03922683342808414
1760,12.455000000000387,22.689999999999053,0.34375,0.03920454545454546
1761,12.455000000000387,22.69499999999905,0.3441226575809199,0.039182282793867124
1762,12.460000000000388,22.69999999999905,0.3439273552780931,0.03916004540295119
1763,12.460000000000388,22.70499999999905,0.34429948950652295,0.039137833238797506
1764,12.490000000000387,22.70999999999905,0.34410430839002265,0.0391156462585034
1765,12.495000000000388,22.714999999999048,0.34390934844192633,0.039093484419263455
1766,12.500000000000389,22.719999999999047,0.3437146092865232,0.039071347678369193
1767,12.500000000000389,22.724999999999046,0.34408602150537637,0.03904923599320883
1768,12.500000000000389,22.729999999999045,0.34445701357466063,0.03902714932126697
1769,12.520000000000389,22.734999999999044,0.3442622950819672,0.03900508762012436
1770,12.520000000000389,22.739999999999043,0.3446327683615819,0.03898305084745763
1771,12.520000000000389,22.74499999999904,0.3450028232636928,0.03896103896103896
1772,12.550000000000388,22.74999999999904,0.3448081264108352,0.03893905191873589
1773,12.555000000000389,22.75499999999904,0.34461364918217713,0.038917089678511
1774,12.555000000000389,22.75999999999904,0.34498308906426156,0.03889515219842165
1775,12.555000000000389,22.78999999999904,0.3453521126760563,0.038873239436619716
1776,12.555000000000389,22.79499999999904,0.34572072072072074,0.03885135135135135
1777,12.585000000000388,22.799999999999038,0.345526167698368,0.038829487900956666
1778,12.585000000000388,22.804999999999037,0.3458942632170979,0.03880764904386952
1779,12.585000000000388,22.809999999999036,0.3462619449128724,0.0387858347386172
1780,12.590000000000389,22.814999999999035,0.34606741573033706,0.03876404494382023
1781,12.59500000000039,22.819999999999034,0.3458731049971926,0.03874227961819203
1782,12.59500000000039,22.824999999999033,0.3462401795735129,0.03872053872053872
1783,12.63000000000039,22.829999999999032,0.34604598990465507,0.038698822209758836
1784,12.63500000000039,22.83499999999903,0.34585201793721976,0.03867713004484305
1785,12.63500000000039,22.83999999999903,0.346218487394958,0.03865546218487395
1786,12.63500000000039,22.84499999999903,0.34658454647256437,0.03863381858902576
1787,12.63500000000039,22.849999999999028,0.3469501958589815,0.03861219921656407
1788,12.63500000000039,22.854999999999027,0.34731543624161076,0.03859060402684564
1789,12.640000000000391,22.859999999999026,0.3471212968138625,0.03856903297931805
1790,12.640000000000391,22.864999999999025,0.3474860335195531,0.038547486033519554
1791,12.645000000000392,22.869999999999024,0.3472920156337242,0.038525963149078725
1792,12.650000000000393,22.874999999999023,0.3470982142857143,0.03850446428571429
1793,12.655000000000394,22.879999999999022,0.34690462911321807,0.0384829894032348
1794,12.655000000000394,22.88499999999902,0.3472686733556299,0.038461538461538464
1795,12.655000000000394,22.88999999999902,0.3476323119777159,0.038440111420612814
1796,12.660000000000394,22.89499999999902,0.34743875278396436,0.03841870824053452
